,name,start_pos,end_pos,tag,score
115,Non-Colls,18392,18401,ORG,1
116,Union,18622,18627,ORG,1
117,Cospatric,18749,18758,ORG,1
118,Classics and Mathematics,18764,18788,ORG,1
119,Natural Science,18794,18809,ORG,1
120,Cambridge,18830,18839,GPE,1
121,French,18990,18996,NORP,1
122,German,18998,19004,NORP,1
123,Spanish,19006,19013,NORP,1
124,Norsk,19015,19020,NORP,1
125,Italian,19026,19033,NORP,1
126,Lingua Franca,19042,19055,ORG,1
127,Japanese,19059,19067,LANGUAGE,1
128,Cospatric,19165,19174,PERSON,1
129,Galileo,19257,19264,PRODUCT,1
130,Cospatric,19432,19441,ORG,1
131,Hems,19549,19553,WORK_OF_ART,1
132,a week,19758,19764,DATE,1
133,eight,19768,19773,CARDINAL,1
134,his year and a half,20033,20052,DATE,1
135,evening,20199,20206,TIME,1
136,a dreary evening,20347,20363,TIME,1
137,twelve,20420,20426,CARDINAL,1
138,Lodge,20731,20736,FAC,1
139,Cospatric,20820,20829,ORG,1
140,College Audit,20947,20960,ORG,1
141,first,21085,21090,ORDINAL,1
142,first,21155,21160,ORDINAL,1
143,College,21301,21308,ORG,1
144,next morning,21476,21488,TIME,1
145,the hours,21591,21600,TIME,1
146,mid-day,21825,21832,DATE,1
147,morning,21899,21906,TIME,1
148,don,21987,21990,PERSON,1
149,Scotch,22170,22176,ORG,1
150,mid-day,22364,22371,DATE,1
151,one,22381,22384,CARDINAL,1
152,Cospatric,22491,22500,ORG,1
153,one,22511,22514,CARDINAL,1
154,one,22926,22929,CARDINAL,1
155,three,23082,23087,CARDINAL,1
156,the morning,23170,23181,TIME,1
157,Cambridge,23368,23377,GPE,1
158,Cospatric,23452,23461,ORG,1
159,those days,23503,23513,DATE,1
160,the first half-dozen,23636,23656,DATE,1
161,quarter,24005,24012,DATE,1
162,Cospatric,24015,24024,ORG,1
163,late at night,24102,24115,TIME,1
164,Cospatric,24155,24164,ORG,1
165,Cospatric,24179,24188,ORG,1
166,Cospatric,24341,24350,ORG,1
167,twelve-thirty,24378,24391,TIME,1
168,next day,24465,24473,DATE,1
169,College,24559,24566,ORG,1
170,some hundred and twenty,24732,24755,CARDINAL,1
171,two,24891,24894,CARDINAL,1
172,ten days,25218,25226,DATE,1
173,Bacchus,25246,25253,PERSON,1
174,Babel,25262,25267,PERSON,1
175,Liverpool Street,25441,25457,FAC,1
176,Cospatric,25613,25622,ORG,1
177,Cambridge,25669,25678,GPE,1
178,Nature,25810,25816,PERSON,1
179,third,25844,25849,ORDINAL,1
180,two,25952,25955,CARDINAL,1
181,navy,26315,26319,ORG,1
182,some six-and-twenty or thirty tons,26626,26660,QUANTITY,1
183,One,26710,26713,CARDINAL,1
184,Cospatric,27000,27009,ORG,1
185,"an untidy school,”he",27057,27077,DATE,1
186,collier brigs,27121,27134,PERSON,1
187,barques,27147,27154,PERSON,1
188,Spartan,27435,27442,NORP,1
189,a week ago,27946,27956,DATE,1
190,last year,27981,27990,DATE,1
191,s'uthard,27999,28007,PERSON,1
192,Ulus,28386,28390,PERSON,1
193,impedimenta,28403,28414,ORG,1
194,Ulus,28523,28527,PERSON,1
195,this past eighteen months,28964,28989,DATE,1
196,one,29189,29192,CARDINAL,1
197,One,29454,29457,CARDINAL,1
198,Cospatric,29727,29736,ORG,1
199,German,29794,29800,NORP,1
200,Haigh,29902,29907,PERSON,1
201,Haigh,29945,29950,PERSON,1
202,Cospatric,30230,30239,ORG,1
203,two,30301,30304,CARDINAL,1
204,Forecastle,30411,30421,PERSON,1
205,Haigh,30525,30530,PERSON,1
206,two,30552,30555,CARDINAL,1
207,Gounod,30593,30599,PERSON,1
208,Chantez toujours,30604,30620,WORK_OF_ART,1
209,Cospatric,30719,30728,ORG,1
210,A hundred per cent,30780,30798,MONEY,1
211,Haigh,30832,30837,PERSON,1
212,Haigh,30859,30864,PERSON,1
213,half a dozen,30901,30913,CARDINAL,1
214,Cospatric,31027,31036,ORG,1
215,Cambridge,31055,31064,GPE,1
216,Celestin,31173,31181,PERSON,1
217,a month and a half,31297,31315,DATE,1
218,Norway,31319,31325,GPE,1
219,Cospatric,31399,31408,ORG,1
220,England,31714,31721,GPE,1
221,the days,32050,32058,DATE,1
222,Two,32148,32151,CARDINAL,1
223,firstly,32168,32175,ORDINAL,1
224,secondly,32253,32261,ORDINAL,1
225,Cospatric,32353,32362,ORG,1
226,Callao,32665,32671,GPE,1
227,Port Said,32675,32684,FAC,1
228,Yokohama,32707,32715,GPE,1
229,Mandalay,32719,32727,GPE,1
230,Shaw-Savile,32754,32765,ORG,1
231,Genovese,32799,32807,NORP,1
232,Haigh,32885,32890,PERSON,1
233,first,33089,33094,ORDINAL,1
234,Cospatric,33427,33436,ORG,1
235,one,33677,33680,CARDINAL,1
236,under two,33755,33764,CARDINAL,1
237,European,33939,33947,NORP,1
238,British,34197,34204,NORP,1
239,Cospatric,34643,34652,ORG,1
240,Cospatric,34932,34941,ORG,1
241,Burmah,35059,35065,ORG,1
242,Japan,35070,35075,GPE,1
243,Buddhas,35204,35211,PERSON,1
244,two,35349,35352,CARDINAL,1
245,one,35678,35681,CARDINAL,1
246,Cospatric,36025,36034,ORG,1
247,"tattooing,”he",36156,36169,PERSON,1
248,West,36384,36388,LOC,1
249,Burmah,36517,36523,GPE,1
250,Japan,36528,36533,GPE,1
251,Cospatric,36765,36774,ORG,1
252,late at night,37212,37225,TIME,1
253,Ulus,37271,37275,PERSON,1
254,Cospatric,37479,37488,ORG,1
255,Cospatric,38014,38023,ORG,1
256,Cambridge,38134,38143,GPE,1
257,Cospatric,38222,38231,ORG,1
258,Cospatric,38272,38281,ORG,1
259,Haigh,38752,38757,PERSON,1
260,two,38789,38792,CARDINAL,1
261,bjorn,38853,38858,PERSON,1
262,nine seconds,38899,38911,TIME,1
263,three,38969,38974,CARDINAL,1
264,Se,38979,38981,ORG,1
265,Cospatric,39156,39165,ORG,1
266,a couple of days,39241,39257,DATE,1
267,one,39449,39452,CARDINAL,1
268,Cospatric,39494,39503,ORG,1
269,five,39523,39527,CARDINAL,1
270,Haigh,39935,39940,PERSON,1
271,"enough,”he",40162,40172,PERSON,1
272,Cambridge,40242,40251,GPE,1
273,Haigh,40791,40796,PERSON,1
274,next year,40933,40942,DATE,1
275,Carmen,41088,41094,PERSON,1
276,one,41225,41228,CARDINAL,1
277,two,41271,41274,CARDINAL,1
278,Haigh,41576,41581,GPE,1
279,Cospatric,41619,41628,ORG,1
280,Cospatric,42554,42563,ORG,1
281,one day,42564,42571,DATE,1
282,"idea,”he",42725,42733,NORP,1
283,one,42749,42752,CARDINAL,1
284,morning,43717,43724,TIME,1
285,Cospatric,44671,44680,ORG,1
286,year,45100,45104,DATE,1
287,half,45218,45222,CARDINAL,1
288,Haigh,45395,45400,PERSON,1
289,one,45586,45589,CARDINAL,1
290,half,45605,45609,CARDINAL,1
291,the North Sea,45806,45819,LOC,1
292,Channel,45838,45845,ORG,1
293,St. Malo,45859,45867,GPE,1
294,one,45879,45882,CARDINAL,1
295,Cospatric,45910,45919,ORG,1
296,Raymond Lully,45957,45970,PERSON,1
297,one,45998,46001,CARDINAL,1
298,one,46200,46203,CARDINAL,1
299,Recipe,46244,46250,PERSON,1
300,Diamonds,46262,46270,PERSON,1
301,1315,46332,46336,CARDINAL,1
302,Genoa,46341,46346,GPE,1
303,Oporto,46639,46645,GPE,1
304,Genovese,46748,46756,NORP,1
305,Baltic,47010,47016,LOC,1
306,the previous half,47072,47089,DATE,1
307,four days,47358,47367,DATE,1
308,sou'easter,47388,47398,NORP,1
309,St. Vincent,47403,47414,GPE,1
310,only ten,47497,47505,CARDINAL,1
311,two,47782,47785,CARDINAL,1
312,half,47965,47969,CARDINAL,1
313,Straits,48138,48145,LOC,1
314,Lost at Sea,48339,48350,WORK_OF_ART,1
315,December,48449,48457,DATE,1
316,Atlantic,48458,48466,LOC,1
317,Maccaroni,48967,48976,PERSON,1
318,Genoa,49024,49029,GPE,1
319,Italian,49270,49277,NORP,1
320,Englishman,49574,49584,NORP,1
321,S. Siro,50249,50256,GPE,1
322,a lira,50314,50320,MONEY,1
323,daily,50360,50365,DATE,1
324,Jove,50425,50429,ORG,1
325,Oporto,50758,50764,GPE,1
326,mornings,50817,50825,TIME,1
327,one,50876,50879,CARDINAL,1
328,American,50887,50895,NORP,1
329,third,50919,50924,ORDINAL,1
330,days,51359,51363,DATE,1
331,ten-lire,51468,51476,MONEY,1
332,four lire,51496,51505,MONEY,1
333,the Carlo Felice,51533,51549,FAC,1
334,Cavalleria Rusticana,51559,51579,WORK_OF_ART,1
335,six lire,51598,51606,MONEY,1
336,morning,51616,51623,TIME,1
337,twenty odd,51660,51670,DATE,1
338,the Campo Santo,51896,51911,ORG,1
339,last day,51917,51925,DATE,1
340,Englishman,51990,52000,NORP,1
341,Italian,52206,52213,NORP,1
342,North Italy,52390,52401,WORK_OF_ART,1
343,Mark,52551,52555,PERSON,1
344,Venice,52578,52584,GPE,1
345,the Rialto Bridge,52638,52655,FAC,1
346,Duomo,52725,52730,ORG,1
347,Milan,52734,52739,GPE,1
348,Turin,52825,52830,GPE,1
349,Genoa,52915,52920,GPE,1
350,Briton,52988,52994,PERSON,1
351,Quaritch,53792,53800,GPE,1
352,Vous parlez francais,53928,53948,WORK_OF_ART,1
353,m'sieu,53950,53956,WORK_OF_ART,1
354,"Nong, mais",53984,53994,WORK_OF_ART,1
355,Italiano,54022,54030,LOC,1
356,Marchese,54194,54202,PERSON,1
357,several thousand years,54270,54292,DATE,1
358,less than thirty lire,54375,54396,MONEY,1
359,Weems,54440,54445,PERSON,1
360,New,54475,54478,GPE,1
361,Oxford,54480,54486,ORG,1
362,twelve-fifty,54628,54640,CARDINAL,1
363,at least half,54701,54714,CARDINAL,1
364,Quaritch,54938,54946,GPE,1
365,Genoa,55135,55140,GPE,1
366,twelve hours,55149,55161,TIME,1
367,Genoa,55365,55370,PERSON,1
368,the Galleria Mazzini,55411,55431,FAC,1
369,one,55575,55578,CARDINAL,1
370,one,55691,55694,CARDINAL,1
371,second,55780,55786,ORDINAL,1
372,North of England,56135,56151,ORG,1
373,Spanish,56837,56844,LANGUAGE,1
374,Catalan,56870,56877,NORP,1
375,Quaritch,56965,56973,GPE,1
376,Cospatric,57268,57277,PERSON,1
377,over some dozen,57446,57461,CARDINAL,1
378,one,57600,57603,CARDINAL,1
379,only one,58332,58340,CARDINAL,1
380,Eco d'Italia,58464,58476,LOC,1
381,Weems,58524,58529,PERSON,1
382,the Tower of Babel,58580,58598,FAC,1
383,Italians,58646,58654,NORP,1
384,English,58737,58744,LANGUAGE,1
385,Half an hour,58900,58912,TIME,1
386,the Carlo Felice,58937,58953,PERSON,1
387,Spanish,59167,59174,NORP,1
388,Weems,59496,59501,ORG,1
389,Weems,59754,59759,PERSON,1
390,one,59945,59948,CARDINAL,1
391,Jove,60007,60011,ORG,1
392,Weems,60170,60175,ORG,1
393,second,60347,60353,ORDINAL,1
394,signor,60504,60510,PERSON,1
395,Raymond Lully,60760,60773,PERSON,1
396,twelve,60827,60833,CARDINAL,1
397,Mallorca,60938,60946,GPE,1
398,Majorca,60952,60959,GPE,1
399,English,60968,60975,LANGUAGE,1
400,Weems,61285,61290,PERSON,1
401,Spanish,61378,61385,LANGUAGE,1
402,English,61775,61782,LANGUAGE,1
403,Spanish,61877,61884,NORP,1
404,Cospatric,61890,61899,PERSON,1
405,si,61961,61963,ORG,1
406,R. Lully,62119,62127,PERSON,1
407,Lully,62369,62374,PERSON,1
408,the day,62501,62508,DATE,1
409,"But,”broke in Weems,“what",62528,62553,WORK_OF_ART,1
410,a diary of,62643,62653,WORK_OF_ART,1
411,Raymond Lully 's,62654,62670,PERSON,1
412,Recipe,63236,63242,NORP,1
413,first,63479,63484,ORDINAL,1
414,second,63687,63693,ORDINAL,1
415,Adam,64462,64466,PERSON,1
416,the next day,64672,64684,DATE,1
417,John Stuart,64944,64955,PERSON,1
418,Lully,65175,65180,PERSON,1
419,the centuries,65286,65299,DATE,1
420,one,65510,65513,CARDINAL,1
421,the Talayots of Minorca,65517,65540,GPE,1
422,Talayot,65650,65657,PERSON,1
423,Minorcans,65678,65687,NORP,1
424,a fever two days,65810,65826,DATE,1
425,Talaiti de Talt,65879,65894,WORK_OF_ART,1
426,Mercadal,65901,65909,WORK_OF_ART,1
427,Mercadal,66065,66073,PERSON,1
428,Port Mahon,66124,66134,FAC,1
429,this Talaiti de Talt,66166,66186,PERSON,1
430,Talayots,66243,66251,PERSON,1
431,Talayot,66299,66306,PERSON,1
432,Talayot,66473,66480,ORG,1
433,duolithic,66619,66628,GPE,1
434,Talaiti de Talt,66656,66671,FAC,1
435,Egyptian,66782,66790,NORP,1
436,Cospatric,66893,66902,PERSON,1
437,Cheops,66975,66981,PERSON,1
438,Co.,66986,66989,GPE,1
439,first,67011,67016,ORDINAL,1
440,Minorcan,67037,67045,NORP,1
441,Lully,67075,67080,PERSON,1
442,Recipe,67121,67127,PERSON,1
443,Weems,67277,67282,PERSON,1
444,a minute,67791,67799,TIME,1
445,"out,“Why",67893,67901,FAC,1
446,Cospatric,68136,68145,PERSON,1
447,half,68485,68489,CARDINAL,1
448,Cospatric,68568,68577,PERSON,1
449,England,68910,68917,GPE,1
450,Cospatric,69129,69138,PERSON,1
451,at least four,69289,69302,CARDINAL,1
452,every week,69314,69324,DATE,1
453,"me,”said",69431,69439,PERSON,1
454,bobby,69683,69688,PERSON,1
455,Briton,69934,69940,PERSON,1
456,one,70859,70862,CARDINAL,1
457,7,71304,71305,CARDINAL,1
458,the next morning,71310,71326,TIME,1
459,Mahon,71356,71361,PERSON,1
460,Schoolmaster,71389,71401,PERSON,1
461,Recipe,71454,71460,GPE,1
462,Talayot,71549,71556,PERSON,1
463,next morning,71808,71820,TIME,1
464,7,71828,71829,CARDINAL,1
465,10,71831,71833,CARDINAL,1
466,half an hour,71845,71857,TIME,1
467,Columbus,71902,71910,GPE,1
468,Weems,71944,71949,PERSON,1
469,half,72139,72143,CARDINAL,1
470,three minutes past the hour,72720,72747,TIME,1
471,9,72949,72950,CARDINAL,1
472,overnight,73010,73019,TIME,1
473,Marseille,73043,73052,GPE,1
474,Weems,73279,73284,PERSON,1
475,Isotta,73312,73318,PERSON,1
476,Swiss,73526,73531,NORP,1
477,Babel,73631,73636,PERSON,1
478,first,73670,73675,ORDINAL,1
479,Mistaire Weem,73695,73708,PERSON,1
480,signor,73908,73914,PERSON,1
481,Marseille,73934,73943,GPE,1
482,Genoa,73961,73966,GPE,1
483,3,73970,73971,CARDINAL,1
484,Genova,74083,74089,GPE,1
485,Tuesday,74091,74098,DATE,1
486,Genoa,74196,74201,GPE,1
487,R. E. WEEMS,74355,74366,PERSON,1
488,COSPATRIC,74372,74381,ORG,1
489,ESQ,74383,74386,ORG,1
490,eight o'clock,74449,74462,TIME,1
491,Marseille,74516,74525,GPE,1
492,8,74529,74530,CARDINAL,1
493,Jove,74538,74542,ORG,1
494,Roma,74766,74770,ORG,1
495,American,74847,74855,NORP,1
496,Minorca,75029,75036,GPE,1
497,Weems,75117,75122,PERSON,1
498,first,75137,75142,ORDINAL,1
499,Recipe,75160,75166,PERSON,1
500,Weems,75236,75241,PERSON,1
501,All that day,75301,75313,DATE,1
502,Valencia,75447,75455,GPE,1
503,Barcelona,75460,75469,GPE,1
504,Soller,75537,75543,PERSON,1
505,North Mallorca,75547,75561,GPE,1
506,Marseille,75566,75575,GPE,1
507,Palma,75713,75718,GPE,1
508,three years,75826,75837,DATE,1
509,Christian,75937,75946,NORP,1
510,two,76005,76008,CARDINAL,1
511,Spanish,76009,76016,NORP,1
512,twenty-three lire,76245,76262,MONEY,1
513,one,76319,76322,CARDINAL,1
514,Blanc,76917,76922,PERSON,1
515,Monte,76940,76945,ORG,1
516,two,77047,77050,CARDINAL,1
517,that night,77538,77548,TIME,1
518,Italians,77573,77581,NORP,1
519,twenty-six,77745,77755,CARDINAL,1
520,zero,77770,77774,CARDINAL,1
521,a hundred and twenty lire,77848,77873,QUANTITY,1
522,half-lire,77975,77984,MONEY,1
523,that evening,78214,78226,TIME,1
524,four,78291,78295,CARDINAL,1
525,about two,78555,78564,CARDINAL,1
526,one,78568,78571,CARDINAL,1
527,ten-lire,78762,78770,MONEY,1
528,ten,78895,78898,CARDINAL,1
529,sixty-four lire,78921,78936,MONEY,1
530,Italian,78954,78961,NORP,1
531,Italian,78974,78981,NORP,1
532,Italian,78993,79000,NORP,1
533,a few minutes,79304,79317,TIME,1
534,Weems,79407,79412,PERSON,1
535,Cerbere,79428,79435,ORG,1
536,another hour and forty minutes,79444,79474,TIME,1
537,Port Bou,79555,79563,FAC,1
538,Spain,79619,79624,GPE,1
539,Englishman,79868,79878,NORP,1
540,Haigh,79885,79890,PERSON,1
541,one,80200,80203,CARDINAL,1
542,one,80207,80210,CARDINAL,1
543,a minute,80410,80418,TIME,1
544,Three,80569,80574,CARDINAL,1
545,up to a hundred and,80611,80630,CARDINAL,1
546,Greek,80649,80654,NORP,1
547,French,80656,80662,NORP,1
548,Italian,80668,80675,NORP,1
549,A hundred and twenty,80684,80704,QUANTITY,1
550,five,80792,80796,CARDINAL,1
551,first,81281,81286,ORDINAL,1
552,ten more minutes,81350,81366,TIME,1
553,Haigh,81787,81792,PERSON,1
554,the last three weeks,82741,82761,DATE,1
555,evening,82896,82903,TIME,1
556,two,82987,82990,CARDINAL,1
557,kentledge,83121,83130,GPE,1
558,one,83142,83145,CARDINAL,1
559,daily,83162,83167,DATE,1
560,this evening,83223,83235,TIME,1
561,boat?”I,83605,83612,WORK_OF_ART,1
562,"Yes,”said Haigh",83648,83663,PERSON,1
563,Dutchman,84107,84115,NORP,1
564,Haigh,84299,84304,PERSON,1
565,a day,84666,84671,DATE,1
566,Haigh,84677,84682,PERSON,1
567,Fittings,84778,84786,PERSON,1
568,over a month and a half,84890,84913,DATE,1
569,Chinese,84917,84924,NORP,1
570,first,85058,85063,ORDINAL,1
571,one day,85147,85154,DATE,1
572,two,85206,85209,CARDINAL,1
573,last night,85337,85347,TIME,1
574,Haigh,85481,85486,PERSON,1
575,Mediterranean,85595,85608,LOC,1
576,a dozen,86096,86103,CARDINAL,1
577,The night,86191,86200,TIME,1
578,Haigh,86963,86968,PERSON,1
579,Mediterranean,87030,87043,LOC,1
580,Port Mahon,87116,87126,FAC,1
581,unpleasantnesses,87629,87645,ORG,1
582,One,87672,87675,CARDINAL,1
583,twenty-three,87774,87786,CARDINAL,1
584,Haigh,87900,87905,PERSON,1
585,half a dozen,87988,88000,CARDINAL,1
586,four-pound,88001,88011,QUANTITY,1
587,a hundred and fifty,88037,88056,CARDINAL,1
588,kedge,88292,88297,PRODUCT,1
589,Haigh,88392,88397,PERSON,1
590,Haigh,88688,88693,PERSON,1
591,two,89376,89379,CARDINAL,1
592,Haigh,89506,89511,PERSON,1
593,five hundred pounds,89527,89546,QUANTITY,1
594,the next twenty-four hours,89575,89601,DATE,1
595,I. O. U. ',89603,89613,PERSON,1
596,one,89734,89737,CARDINAL,1
597,Cardiff,89911,89918,GPE,1
598,Haigh,89975,89980,PERSON,1
599,nine,90044,90048,CARDINAL,1
600,all that morning,90210,90226,TIME,1
601,two,90296,90299,CARDINAL,1
602,Haigh,90473,90478,PERSON,1
603,mid-day,90714,90721,DATE,1
604,Haigh,90891,90896,PERSON,1
605,the day,91184,91191,DATE,1
606,one,91269,91272,CARDINAL,1
607,Haigh,91670,91675,PERSON,1
608,the Balearic Islands,91997,92017,LOC,1
609,about nine hundred,92466,92484,CARDINAL,1
610,Haigh,92763,92768,PERSON,1
611,less than a third,93209,93226,CARDINAL,1
612,a dozen fathoms,93392,93407,QUANTITY,1
613,Haigh,93425,93430,PERSON,1
614,Vermouth,94268,94276,ORG,1
615,Haigh,94297,94302,PERSON,1
616,Jones,94353,94358,PERSON,1
617,one,94529,94532,CARDINAL,1
618,Haigh,94944,94949,PERSON,1
619,five-minutes,95010,95022,TIME,1
620,Mediterranean,95105,95118,LOC,1
621,ten thousandth,95395,95409,QUANTITY,1
622,week,95657,95661,DATE,1
623,Haigh,95802,95807,PERSON,1
624,the Inland Sea,96035,96049,LOC,1
625,Haigh,96426,96431,PERSON,1
626,broadish,96882,96890,GPE,1
627,a quarter of an hour,96999,97019,QUANTITY,1
628,quite a hundred miles,97415,97436,QUANTITY,1
629,Ta-ta,97438,97443,GPE,1
630,half an hour,97556,97568,TIME,1
631,three thousand tons,97640,97659,QUANTITY,1
632,eighteen,97677,97685,CARDINAL,1
633,Haigh,97805,97810,PERSON,1
634,the growing day,97854,97869,DATE,1
635,the hour,98209,98217,TIME,1
636,Dover-Calais,98242,98254,ORG,1
637,Haigh,98607,98612,PERSON,1
638,"mind,”he",98662,98670,PERSON,1
639,the Eugene Perrier,98701,98719,PERSON,1
640,Transatlantique Company 's,98723,98749,ORG,1
641,one,98756,98759,CARDINAL,1
642,Algiers,98785,98792,GPE,1
643,Marseille,98797,98806,GPE,1
644,N. N. E.,98868,98876,PERSON,1
645,E. That 's,98884,98894,PERSON,1
646,Cape Bajoli,98900,98911,FAC,1
647,Marseille,98925,98934,GPE,1
648,Mallorca,98963,98971,GPE,1
649,Minorca,98976,98983,GPE,1
650,Gibraltar,99120,99129,GPE,1
651,Eugene Perrier,99242,99256,PERSON,1
652,that afternoon,99467,99481,TIME,1
653,North-east,99513,99523,GPE,1
654,Mallorca,99524,99532,GPE,1
655,Haigh,99538,99543,PERSON,1
656,Minorca,99652,99659,GPE,1
657,Port Mahon,99668,99678,FAC,1
658,some half-dozen,99711,99726,CARDINAL,1
659,Ciudadella,99764,99774,ORG,1
660,Ciudadella,100032,100042,ORG,1
661,another day,100091,100102,DATE,1
662,Port Mahon,100147,100157,FAC,1
663,five foot,100209,100218,QUANTITY,1
664,five,100219,100223,CARDINAL,1
665,the Universal Luck Bank,100566,100589,ORG,1
666,four,100781,100785,CARDINAL,1
667,Cowes,100868,100873,LOC,1
668,forty,100887,100892,DATE,1
669,luffing,101054,101061,PERSON,1
670,Eastern Minorca,101413,101428,LOC,1
671,Haigh,102303,102308,PERSON,1
672,Et apres,102672,102680,PERSON,1
673,Recipe,102687,102693,NORP,1
674,half a mile,102785,102796,QUANTITY,1
675,Minorca,103094,103101,GPE,1
676,two,103311,103314,CARDINAL,1
677,the afternoon,103505,103518,TIME,1
678,Haigh,103709,103714,PERSON,1
679,our weather quarter,103771,103790,DATE,1
680,three hours,103895,103906,TIME,1
681,Africa,104069,104075,LOC,1
682,some two hundred nautical miles,104090,104121,QUANTITY,1
683,Haigh,104520,104525,PERSON,1
684,Cospatric,104739,104748,ORG,1
685,Ciudadella,104930,104940,ORG,1
686,ten,104945,104948,CARDINAL,1
687,second,104972,104978,ORDINAL,1
688,the lee coast,105007,105020,FAC,1
689,Port Mahon,105030,105040,FAC,1
690,Haigh,105221,105226,PERSON,1
691,Ciudadella,105515,105525,ORG,1
692,old quarter,105821,105832,DATE,1
693,one,105853,105856,CARDINAL,1
694,Fort Isabelle,106577,106590,FAC,1
695,the day,106638,106645,DATE,1
696,Mahon,106706,106711,GPE,1
697,the days,106726,106734,DATE,1
698,this era,106803,106811,DATE,1
699,the English Channel Fleet,106885,106910,ORG,1
