,name,start_pos,end_pos,tag,score
208,Benny,22846,22851,PERSON,1
209,Coyote,22865,22871,PERSON,1
210,Benny,22971,22976,PERSON,1
211,Coyote,23031,23037,PERSON,1
212,"nothing,”he",23142,23153,ORG,1
213,Coyote,23232,23238,PERSON,1
214,Coyote,23331,23337,PERSON,1
215,Coyote,23466,23472,PERSON,1
216,Benny Badger,23499,23511,PERSON,1
217,"while,”he",23576,23585,PERSON,1
218,Coyote,23608,23614,PERSON,1
219,Benny Badger 's,23681,23696,PERSON,1
220,"yourself,”he",23761,23773,CARDINAL,1
221,Benny Badger,23959,23971,PERSON,1
222,Coyote,23986,23992,PERSON,1
223,Coyote,24036,24042,PERSON,1
224,Benny,24148,24153,PERSON,1
225,Coyote,24167,24173,PERSON,1
226,more than a half-dozen,24356,24378,CARDINAL,1
227,night,24388,24393,TIME,1
228,Coyote,24697,24703,PERSON,1
229,"will,”he",24754,24762,NORP,1
230,one,24886,24889,CARDINAL,1
231,Benny Badger,24930,24942,PERSON,1
232,Coyote,24975,24981,PERSON,1
233,Benny,25052,25057,ORG,1
234,every few minutes,25105,25122,TIME,1
235,Coyote,25174,25180,PERSON,1
236,Coyote,25263,25269,PERSON,1
237,Owl,25319,25322,PERSON,1
238,Benny,25330,25335,PERSON,1
239,sing!”Benny,25397,25408,ORG,1
240,Benny Badger,25453,25465,PERSON,1
241,the Ground Squirrel 's,25480,25502,FAC,1
242,The Ground Squirrel,25656,25675,LOC,1
243,Benny Badger,25716,25728,PERSON,1
244,Benny,25769,25774,PERSON,1
245,Coyote,25869,25875,PERSON,1
246,Benny,26019,26024,PERSON,1
247,Coyote,26036,26042,PERSON,1
248,Benny,26091,26096,PERSON,1
249,Coyote,26282,26288,PERSON,1
250,bad!”Benny Badger,26416,26433,PERSON,1
251,Coyote,26476,26482,PERSON,1
252,yes!”Benny,26500,26510,PERSON,1
253,Coyote,26593,26599,PERSON,1
254,not!”Benny Badger,26617,26634,PERSON,1
255,Coyote,26802,26808,PERSON,1
256,Benny Badger,26862,26874,PERSON,1
257,Benny,26923,26928,PERSON,1
258,the Ground Squirrel,26975,26994,LOC,1
259,three,27037,27042,CARDINAL,1
260,three,27095,27100,CARDINAL,1
261,Coyote,27184,27190,PERSON,1
262,Benny,27254,27259,PERSON,1
263,Coyote,27377,27383,PERSON,1
264,Badger,27532,27538,PERSON,1
265,hundred,27594,27601,CARDINAL,1
266,Badgers,27602,27609,ORG,1
267,Benny,27687,27692,PERSON,1
268,night,27751,27756,TIME,1
269,Coyote,27813,27819,PERSON,1
270,one,27828,27831,CARDINAL,1
271,Benny,27848,27853,PERSON,1
272,Benny,27863,27868,PERSON,1
273,Coyote,27940,27946,PERSON,1
274,three,27950,27955,CARDINAL,1
275,Coyote,28021,28027,PERSON,1
276,Coyote,28094,28100,PERSON,1
277,Benny Badger,28316,28328,PERSON,1
278,"sunset,”he",28373,28383,DATE,1
279,Coyote,28416,28422,PERSON,1
280,the next night,28452,28466,TIME,1
281,Benny Badger,28477,28489,PERSON,1
282,Ground Squirrels,28496,28512,ORG,1
283,Benny,28515,28520,PERSON,1
284,Coyote,28534,28540,PERSON,1
285,two,28565,28568,CARDINAL,1
286,Coyote,28628,28634,PERSON,1
287,Coyote,28646,28652,PERSON,1
288,Benny,28785,28790,PERSON,1
289,it!”Benny,28841,28850,ORG,1
290,Coyote,28866,28872,PERSON,1
291,Benny Badger,28909,28921,PERSON,1
292,"last night,”he",28999,29013,DATE,1
293,Coyote,29044,29050,PERSON,1
294,Benny Badger,29114,29126,PERSON,1
295,"right,”he",29169,29178,PERSON,1
296,"that,”Mr",29206,29214,PERSON,1
297,Coyote,29216,29222,PERSON,1
298,Coyote,29303,29309,PERSON,1
299,Benny Badger,29323,29335,PERSON,1
300,Coyote,29416,29422,PERSON,1
301,Badger,29548,29554,ORG,1
302,Coyote,29630,29636,PERSON,1
303,"been,”Mr",29756,29764,ORG,1
304,Coyote,29766,29772,PERSON,1
305,Benny Badger 's,29813,29828,PERSON,1
306,that!”Mr,29895,29903,ORG,1
307,Coyote,29905,29911,PERSON,1
308,Coyote,30026,30032,PERSON,1
309,Benny,30047,30052,PERSON,1
310,Badger,30229,30235,ORG,1
311,Yes!”Mr,30254,30261,PERSON,1
312,Coyote,30263,30269,PERSON,1
313,Good!”said Benny Badger,30291,30314,PERSON,1
314,Ground Squirrels,30430,30446,WORK_OF_ART,1
315,Benny Badger,30459,30471,PERSON,1
316,Coyote,30532,30538,PERSON,1
317,Coyote,30569,30575,PERSON,1
318,three,30625,30630,CARDINAL,1
319,“He,30762,30765,PERSON,1
320,the Ground Squirrels,30817,30837,FAC,1
321,Benny Badger,30886,30898,PERSON,1
322,one,30974,30977,CARDINAL,1
323,one,31072,31075,CARDINAL,1
324,fox,31076,31079,PERSON,1
325,Benny,31134,31139,PERSON,1
326,Benny,31185,31190,PERSON,1
327,Benny,31247,31252,PERSON,1
328,Benny Badger,31366,31378,PERSON,1
329,Fox,31411,31414,PERSON,1
330,the following morning,31631,31652,TIME,1
331,Fox,31743,31746,PERSON,1
332,Benny,31752,31757,PERSON,1
333,Fox,31775,31778,PERSON,1
334,Badger,31868,31874,ORG,1
335,Ground Squirrels,31922,31938,ORG,1
336,Fox,31946,31949,PERSON,1
337,Fox,32098,32101,PERSON,1
338,eggs?”Benny,32176,32187,GPE,1
339,Fox,32218,32221,PERSON,1
340,Fox,32292,32295,PERSON,1
341,Benny Badger,32397,32409,PERSON,1
342,Fox,32505,32508,PERSON,1
343,Fox,32614,32617,PERSON,1
344,Benny,32639,32644,PERSON,1
345,Fox,32684,32687,PERSON,1
346,Prairie,32804,32811,ORG,1
347,Benny,32894,32899,PERSON,1
348,Fox,32976,32979,PERSON,1
349,Benny,32999,33004,PERSON,1
350,"Fox,“is",33085,33092,PERSON,1
351,a Prairie Chicken,33148,33165,ORG,1
352,almost dawn,33173,33184,TIME,1
353,Chickens,33198,33206,ORG,1
354,Benny,33237,33242,PERSON,1
355,Fox,33265,33268,PERSON,1
356,Benny Badger,33371,33383,PERSON,1
357,Fox,33446,33449,PERSON,1
358,Benny,33629,33634,PERSON,1
359,Prairie Chickens!”Mr,33682,33702,ORG,1
360,Fox,33704,33707,ORG,1
361,Fox,33778,33781,PERSON,1
362,Benny Badger,33783,33795,PERSON,1
363,Benny,33962,33967,PERSON,1
364,Benny,34136,34141,PERSON,1
365,How interesting!”Benny Badger,35062,35091,WORK_OF_ART,1
366,Benny Badger,35296,35308,PERSON,1
367,Benny,35504,35509,PERSON,1
368,Prairie Chicken,35707,35722,PERSON,1
369,night,35763,35768,TIME,1
370,Benny Badger,35785,35797,PERSON,1
371,Fox,35907,35910,PERSON,1
372,mean?”Mr,36046,36054,PERSON,1
373,Fox,36056,36059,PERSON,1
374,eggs?”Benny,36092,36103,GPE,1
375,Fox,36121,36124,PERSON,1
376,Benny,36183,36188,PERSON,1
377,Fox,36236,36239,PERSON,1
378,Fox,36320,36323,ORG,1
379,Benny Badger,36381,36393,PERSON,1
380,Fox,36414,36417,PERSON,1
381,"possible,”he",36443,36455,PERSON,1
382,Prairie Chicken,36476,36491,PERSON,1
383,this morning,36492,36504,TIME,1
384,dozen,36540,36545,CARDINAL,1
385,Fox,36607,36610,PERSON,1
386,Fox,36714,36717,PERSON,1
387,Prairie Chicken,36770,36785,PERSON,1
388,Benny Badger,36825,36837,PERSON,1
389,Fox,36866,36869,PERSON,1
390,Benny Badger,36979,36991,PERSON,1
391,Fox,37083,37086,PERSON,1
392,Benny Badger,37098,37110,PERSON,1
393,Fox,37144,37147,PERSON,1
394,Fox,37345,37348,PERSON,1
395,thirteen,37435,37443,CARDINAL,1
396,Benny Badger,37457,37469,PERSON,1
397,Fox,37549,37552,PERSON,1
398,Fox,37563,37566,PERSON,1
399,Benny,37595,37600,PERSON,1
400,Fox,37665,37668,PERSON,1
401,First,37681,37686,ORDINAL,1
402,Fox,37781,37784,PERSON,1
403,Benny,37804,37809,PERSON,1
404,Fox,37892,37895,PERSON,1
405,Fox,38008,38011,PERSON,1
406,odd!”Benny Badger,38054,38071,ORG,1
407,three,38106,38111,CARDINAL,1
408,three,38209,38214,CARDINAL,1
409,fourth,38240,38246,ORDINAL,1
410,three,38286,38291,CARDINAL,1
411,Fox,38336,38339,PERSON,1
412,Benny,38479,38484,PERSON,1
413,Fox,38495,38498,PERSON,1
414,luck?”Benny,38507,38518,PERSON,1
415,Fox,38561,38564,PERSON,1
416,mouth?”Benny Badger,38641,38660,PERSON,1
417,Fox,38685,38688,PERSON,1
418,"egg,”he",38746,38753,PERSON,1
419,Egg!”Benny Badger,38765,38782,PERSON,1
420,Fox,38873,38876,PERSON,1
421,Benny Badger,38972,38984,PERSON,1
422,Fox,39031,39034,PERSON,1
423,A feather!”Benny,39087,39103,WORK_OF_ART,1
424,Badger,39104,39110,ORG,1
425,Fox,39192,39195,PERSON,1
426,Fox,39223,39226,PERSON,1
427,Wait a moment!”said Benny,39321,39346,WORK_OF_ART,1
428,Fox,39355,39358,PERSON,1
429,Fox,39418,39421,PERSON,1
430,Benny Badger,39532,39544,PERSON,1
431,Fox,39633,39636,PERSON,1
432,Fox,39735,39738,PERSON,1
433,Badger,39888,39894,PERSON,1
434,Fox,39949,39952,PERSON,1
435,Benny,39960,39965,PERSON,1
436,Fox,40021,40024,PERSON,1
437,Fox,40161,40164,PERSON,1
438,Not yet!”Benny Badger,40240,40261,WORK_OF_ART,1
439,Fox,40404,40407,PERSON,1
440,Benny Badger,40531,40543,PERSON,1
441,Fox,40648,40651,PERSON,1
442,Benny Badger,40717,40729,PERSON,1
443,Benny,41133,41138,PERSON,1
444,several days,41150,41162,DATE,1
445,Benny Badger,41230,41242,PERSON,1
446,half,41306,41310,CARDINAL,1
447,half,41328,41332,CARDINAL,1
448,One day,41416,41423,DATE,1
449,three,41594,41599,CARDINAL,1
450,Benny,41693,41698,PERSON,1
451,coyote,41770,41776,PERSON,1
452,Benny,41865,41870,PERSON,1
453,Benny Badger,41925,41937,PERSON,1
454,three,41955,41960,CARDINAL,1
455,Benny Badger,42063,42075,PERSON,1
456,three,42302,42307,CARDINAL,1
457,Benny Badger,42433,42445,PERSON,1
458,Benny Badger,42746,42758,PERSON,1
459,three,42810,42815,CARDINAL,1
460,Benny Badger,43059,43071,PERSON,1
461,Benny,43125,43130,PERSON,1
462,"nearer,”he",43391,43401,PERSON,1
463,Benny Badger,43410,43422,PERSON,1
464,"is,”said",43584,43592,PERSON,1
465,Benny Badger,43661,43673,PERSON,1
466,Benny Badger,43953,43965,PERSON,1
467,Benny,44053,44058,PERSON,1
468,"yet,”he declared,“though",44179,44203,PERSON,1
469,Benny Badger,44256,44268,PERSON,1
470,hole?”Benny,44394,44405,GPE,1
471,Benny Seized,44418,44430,PERSON,1
472,Coyote,44435,44441,PERSON,1
473,Benny Badger,44495,44507,PERSON,1
474,"house,”he",44576,44585,PERSON,1
475,Benny Badger,44867,44879,PERSON,1
476,"yesterday,”he",45235,45248,PERSON,1
477,Benny Badger,45291,45303,PERSON,1
478,Benny,45411,45416,PERSON,1
479,"you,”Benny",45627,45637,DATE,1
480,second,45655,45661,ORDINAL,1
481,third,45777,45782,ORDINAL,1
482,Badger,45917,45923,ORG,1
483,Benny,46063,46068,PERSON,1
484,Benny Badger,46312,46324,PERSON,1
485,Benny Badger,46523,46535,PERSON,1
486,Benny Badger,46613,46625,PERSON,1
487,Benny,46820,46825,PERSON,1
488,Benny,47017,47022,PERSON,1
489,Benny Badger,47075,47087,PERSON,1
490,Benny,47781,47786,PERSON,1
491,Benny,47884,47889,PERSON,1
492,Benny Badger,48069,48081,PERSON,1
493,Benny Badger,48388,48400,PERSON,1
494,Benny Badger,48524,48536,PERSON,1
495,Coyote,48574,48580,PERSON,1
496,Whose hunting?”Benny Badger,48656,48683,WORK_OF_ART,1
497,a few minutes ago,48774,48791,TIME,1
498,the Prairie Dogs,48811,48827,ORG,1
499,bob,48905,48908,PERSON,1
500,Coyote,49025,49031,PERSON,1
501,Benny Badger,49053,49065,PERSON,1
502,Prairie Dogs,49159,49171,ORG,1
503,Benny Badger,49185,49197,PERSON,1
504,Coyote,49213,49219,PERSON,1
505,them?”he,49264,49272,DATE,1
506,Coyote,49290,49296,PERSON,1
507,Benny Badger,49363,49375,PERSON,1
508,Benny Badger,49473,49485,PERSON,1
509,Coyote,49557,49563,PERSON,1
510,Benny Badger,49745,49757,PERSON,1
511,Benny Badger 's,49942,49957,PERSON,1
512,one,49980,49983,CARDINAL,1
513,Benny,49998,50003,PERSON,1
514,Benny Badger,50239,50251,PERSON,1
515,Benny Badger,50555,50567,PERSON,1
516,Benny Badger,50724,50736,PERSON,1
517,Benny Badger,50872,50884,PERSON,1
518,about a mile,51113,51125,QUANTITY,1
519,Benny Badger 's,51131,51146,PERSON,1
520,Benny,51353,51358,PERSON,1
521,Benny Badger,51700,51712,PERSON,1
522,Benny,51830,51835,PERSON,1
523,Benny,52055,52060,PERSON,1
524,Prairie Dog,52092,52103,GPE,1
525,the Prairie Dogs,52161,52177,ORG,1
526,Badger,52210,52216,ORG,1
527,Benny Badger,52330,52342,PERSON,1
528,Benny,52371,52376,PERSON,1
529,Benny Badger,52665,52677,PERSON,1
530,Benny Badger,52922,52934,PERSON,1
531,Benny Badger,53182,53194,PERSON,1
532,Benny,53384,53389,PERSON,1
533,Benny,53621,53626,PERSON,1
534,a straight row,53703,53717,DATE,1
535,one,53757,53760,CARDINAL,1
536,Benny,53923,53928,PERSON,1
537,a few minutes,53933,53946,TIME,1
538,gold?”Mr,53990,53998,PERSON,1
539,Coyote,54000,54006,PERSON,1
540,Fox,54098,54101,PERSON,1
541,Benny Badger,54178,54190,PERSON,1
542,Benny Badger,54235,54247,PERSON,1
543,Benny,54564,54569,PERSON,1
544,the day,54693,54700,DATE,1
545,Benny Badger,54761,54773,PERSON,1
546,each day,54808,54816,DATE,1
547,only at night,54846,54859,TIME,1
548,each night,54899,54909,TIME,1
549,Benny,55004,55009,PERSON,1
550,midnight,55070,55078,TIME,1
551,me!”Benny Badger,55330,55346,PERSON,1
552,the day,55418,55425,DATE,1
553,Benny Badger,55523,55535,PERSON,1
554,the day,55575,55582,DATE,1
555,Benny Badger,55736,55748,PERSON,1
556,Benny,55827,55832,PERSON,1
557,Benny,55862,55867,PERSON,1
558,Benny Badger,56008,56020,PERSON,1
559,"them,”he",56197,56205,CARDINAL,1
560,one,56219,56222,CARDINAL,1
561,several days,56379,56391,DATE,1
562,Benny,56402,56407,PERSON,1
563,Benny Badger,56617,56629,PERSON,1
564,the Prairie Dog village!”somebody,56875,56908,ORG,1
565,Benny Badger,57238,57250,PERSON,1
566,the Prairie Dogs ’,57291,57309,ORG,1
567,Badger,57405,57411,ORG,1
568,the Prairie Dogs,57445,57461,ORG,1
569,the day,57547,57554,DATE,1
570,Benny Badger 's,57558,57573,PERSON,1
571,Benny,57889,57894,PERSON,1
572,Benny,58129,58134,PERSON,1
573,Benny Badger,58256,58268,PERSON,1
574,several days,58480,58492,DATE,1
575,Benny,58493,58498,PERSON,1
576,Benny,58669,58674,PERSON,1
577,Benny Badger,58909,58921,PERSON,1
578,Ah!”Benny Badger,59064,59080,WORK_OF_ART,1
579,first,59253,59258,ORDINAL,1
580,Benny Badger,59488,59500,PERSON,1
581,Benny,59713,59718,PERSON,1
582,one,59736,59739,CARDINAL,1
583,two,59925,59928,CARDINAL,1
584,Benny Badger,59996,60008,PERSON,1
585,that day,60071,60079,DATE,1
586,Benny,60300,60305,PERSON,1
587,Benny,60328,60333,PERSON,1
588,Benny,60399,60404,PERSON,1
589,Benny Badger,60511,60523,PERSON,1
590,Benny Badger,60673,60685,PERSON,1
591,early one morning,60809,60826,TIME,1
592,Benny Badger,61128,61140,PERSON,1
593,Benny travelled,61559,61574,PERSON,1
594,one,61617,61620,CARDINAL,1
595,Benny,61680,61685,PERSON,1
596,Benny Badger,61764,61776,PERSON,1
597,nearby?”Benny,62060,62073,PERSON,1
598,Benny Badger,62228,62240,PERSON,1
599,Benny,62300,62305,PERSON,1
600,Gophers,62516,62523,ORG,1
601,Prairie Dogs,62528,62540,ORG,1
602,Badger,62771,62777,ORG,1
603,Benny Badger,62981,62993,PERSON,1
604,Owl,63025,63028,PERSON,1
605,Gophers,63070,63077,ORG,1
606,Prairie Dogs,63082,63094,ORG,1
607,Benny Badger,63664,63676,PERSON,1
608,Benny,63847,63852,PERSON,1
609,Benny Badger,64006,64018,PERSON,1
610,Benny,64152,64157,PERSON,1
611,one,64255,64258,CARDINAL,1
612,first,64365,64370,ORDINAL,1
613,less than five,64424,64438,CARDINAL,1
614,one,64465,64468,CARDINAL,1
615,Benny,64554,64559,PERSON,1
616,Benny Badger,64586,64598,PERSON,1
617,a moment,64820,64828,TIME,1
618,two,64832,64835,CARDINAL,1
619,Benny Badger,64836,64848,PERSON,1
620,Benny,65085,65090,PERSON,1
621,first,65200,65205,ORDINAL,1
622,places?”he,65476,65486,DATE,1
623,one,65555,65558,CARDINAL,1
624,last Benny Badger,65849,65866,TIME,1
625,one,65887,65890,CARDINAL,1
626,Benny Badger,65957,65969,PERSON,1
627,Deer Mouse,66017,66027,PERSON,1
628,Deer Mouse,66133,66143,PERSON,1
629,Benny,66196,66201,PERSON,1
630,that morning,66317,66329,TIME,1
631,"spare,”he",66358,66367,PERSON,1
632,Benny Badger,66378,66390,PERSON,1
633,Benny,66520,66525,PERSON,1
634,Benny Badger,66663,66675,PERSON,1
635,Benny,66915,66920,PERSON,1
636,this morning,66999,67011,TIME,1
637,Benny Badger,67070,67082,PERSON,1
638,Deer Mouse,67153,67163,PERSON,1
639,Deer,67217,67221,PERSON,1
640,Deer Mouse,67386,67396,PERSON,1
641,you!”Joining,67412,67424,PERSON,1
642,Benny Badger,67485,67497,PERSON,1
643,one,67549,67552,CARDINAL,1
644,Benny,67579,67584,PERSON,1
645,Benny,67604,67609,PERSON,1
646,Deer Mouse,67783,67793,PERSON,1
647,Deer Mouse,67962,67972,PERSON,1
648,all day,68107,68114,DATE,1
649,all night,68121,68130,TIME,1
650,Benny Badger,68242,68254,PERSON,1
651,Deer Mouse,68343,68353,PERSON,1
652,"this,”he",68419,68427,DATE,1
653,Deer Mouse,68816,68826,PERSON,1
654,Benny Badger,68836,68848,PERSON,1
655,Benny,68886,68891,PERSON,1
656,Deer Mouse,69110,69120,PERSON,1
657,"you,”he",69176,69183,ORG,1
658,Deer Mouse,69278,69288,PERSON,1
659,Benny Badger,69474,69486,PERSON,1
660,Benny,69688,69693,PERSON,1
661,Benny Badger,69720,69732,PERSON,1
662,"you,”Mr",69899,69906,PERSON,1
663,Deer Mouse,69908,69918,PERSON,1
664,Benny Badger,70044,70056,PERSON,1
665,Deer Mouse,70106,70116,PERSON,1
666,Badger,70179,70185,ORG,1
667,Goodness me!,70225,70237,WORK_OF_ART,1
668,Deer Mouse,70272,70282,PERSON,1
669,Badger,70389,70395,ORG,1
670,Deer Mouse,70473,70483,PERSON,1
671,Benny,70517,70522,PERSON,1
672,Deer Mouse,70608,70618,PERSON,1
673,Benny Badger 's,70681,70696,PERSON,1
674,one,70708,70711,CARDINAL,1
675,Benny,70719,70724,PERSON,1
676,a whole week,70853,70865,DATE,1
677,Benny Badger,70873,70885,PERSON,1
678,Benny,70920,70925,PERSON,1
