,name,start_pos,end_pos,tag,score
100,Responsions,8320,8331,PERSON,1
101,Greek,8342,8347,NORP,1
102,Oxford,8361,8367,PERSON,1
103,one,8383,8386,CARDINAL,1
104,PUNCH,8566,8571,PERSON,1
105,CHALMERS,8669,8677,PERSON,1
106,Zoological,9393,9403,ORG,1
107,Africa,9522,9528,LOC,1
108,February 20th:“Much,9956,9975,DATE,1
109,one,10037,10040,CARDINAL,1
110,Times,10221,10226,ORG,1
111,the Zoological Gardens,10281,10303,LOC,1
112,a few inches,10632,10644,QUANTITY,1
113,STANLEY LIVINGSTONE JONES,10863,10888,PERSON,1
114,three,11023,11028,CARDINAL,1
115,12,11037,11039,CARDINAL,1
116,10,11041,11043,CARDINAL,1
117,eight,11045,11050,CARDINAL,1
118,two,11054,11057,CARDINAL,1
119,month 's holiday,11070,11086,DATE,1
120,40,11113,11115,MONEY,1
121,Daily Paper,11119,11130,ORG,1
122,Housemaid,11144,11153,ORG,1
123,27s,11161,11164,CARDINAL,1
124,6d,11166,11168,CARDINAL,1
125,New Zealand Paper,11184,11201,ORG,1
126,Advt,11268,11272,ORG,1
127,Daily Paper,11277,11288,ORG,1
128,Windsor Castle Niggers,11336,11358,ORG,1
129,Local Paper,11425,11436,ORG,1
130,Windsor Castle Singers,11479,11501,ORG,1
131,the Hunt Ball,11584,11597,PERSON,1
132,the Race Ball,11625,11638,FAC,1
133,next month,11667,11677,DATE,1
134,Hunt,11743,11747,PERSON,1
135,Local Paper,11780,11791,ORG,1
136,Supper,11794,11800,ORG,1
137,Mayfair Copper,11953,11967,ORG,1
138,TARZAN,11995,12001,PRODUCT,1
139,A MONKEY NEIGHBOURHOOD,12014,12036,ORG,1
140,the British Army,12066,12082,ORG,1
141,France,12086,12092,GPE,1
142,the Racing Club de Petiteville,12121,12151,ORG,1
143,the Sportif Club de Petiteville,12184,12215,ORG,1
144,the troisième équipage,12223,12245,LAW,1
145,the Société Athlétique de Pont Neuf,12249,12284,ORG,1
146,Percival,12340,12348,PERSON,1
147,Elfred Fry,12391,12401,PRODUCT,1
148,two,12447,12450,CARDINAL,1
149,the Sportif Club,12458,12474,ORG,1
150,fifteen years of age,12612,12632,DATE,1
151,two days,12780,12788,DATE,1
152,Georges Darré,12818,12831,PERSON,1
153,The Société Athlétique,12940,12962,ORG,1
154,the Sportif Club,13228,13244,ORG,1
155,the deuxième équipage,13329,13350,ORG,1
156,the Sportif Club,13400,13416,ORG,1
157,first,13448,13453,ORDINAL,1
158,their tender years,13606,13624,DATE,1
159,the Racing Club de Petiteville,13759,13789,ORG,1
160,Théo Navet,13872,13882,PERSON,1
161,half,13889,13893,CARDINAL,1
162,the rue Napoléon,13927,13943,FAC,1
163,Percival,13969,13977,PERSON,1
164,"Sir,”said Elfred",14066,14082,PERSON,1
165,Petiteville,14103,14114,PERSON,1
166,the Racing Club 's,14144,14162,ORG,1
167,4,14174,14175,CARDINAL,1
168,Mess to-night,14218,14231,TIME,1
169,Percival,14314,14322,PERSON,1
170,Elfred,14563,14569,WORK_OF_ART,1
171,two days ago,14685,14697,DATE,1
172,Navet,14705,14710,PERSON,1
173,bokoo fashay,14771,14783,PERSON,1
174,the week,14815,14823,DATE,1
175,becos,14825,14830,PERSON,1
176,borrer,14855,14861,PERSON,1
177,partickler gent,15114,15129,PERSON,1
178,gotter,15143,15149,PERSON,1
179,borrer,15340,15346,PERSON,1
180,Pink Princesses,15475,15490,WORK_OF_ART,1
181,Madame,15792,15798,PERSON,1
182,two days later,15862,15876,DATE,1
183,every week,15997,16007,DATE,1
184,knowin,16043,16049,PERSON,1
185,hintervals,16116,16126,PERSON,1
186,Meredith,16230,16238,PERSON,1
187,Je voo donneray,16252,16267,PERSON,1
188,votre mère,16278,16288,PERSON,1
189,Compree,16392,16399,PERSON,1
190,I.,16417,16419,PERSON,1
191,night,16555,16560,TIME,1
192,I. ‘ San fairy ann,16873,16891,PERSON,1
193,Next day,16948,16956,DATE,1
194,Camp,17367,17371,FAC,1
195,the end of that day,17468,17487,DATE,1
196,Fifth,17591,17596,ORDINAL,1
197,a good day 's,17638,17651,DATE,1
198,this morning,17666,17678,TIME,1
199,early dawn,17775,17785,TIME,1
200,Doucemong,17868,17877,PERSON,1
201,I.,17886,17888,PERSON,1
202,first,17929,17934,ORDINAL,1
203,‘ Pas bong,18092,18102,WORK_OF_ART,1
204,Voo scroungerez ongcore,18145,18168,PERSON,1
205,becos,18192,18197,PERSON,1
206,Percy,18405,18410,PERSON,1
207,a few minutes,18494,18507,TIME,1
208,Percival,18803,18811,PERSON,1
209,‘ The Racing Club,18972,18989,WORK_OF_ART,1
210,Elfred,18998,19004,PERSON,1
211,‘ The Sportif Club,19096,19114,ORG,1
212,I SAY,19270,19275,WORK_OF_ART,1
213,GUNNER,19328,19334,PRODUCT,1
214,Margaret,19619,19627,PERSON,1
215,"Margaret,”I",19751,19762,PERSON,1
216,more than one,19932,19945,CARDINAL,1
217,Margaret,20231,20239,PERSON,1
218,yesterday?”she,20279,20293,PERSON,1
219,Tuesday,20302,20309,DATE,1
220,about Tuesday,20351,20364,DATE,1
221,Monday,20398,20404,DATE,1
222,"Tuesday the 25th of February,”said",20439,20473,DATE,1
223,Margaret,20474,20482,PERSON,1
224,Margaret,20744,20752,PERSON,1
225,Margaret,20868,20876,PERSON,1
226,this morning,20914,20926,TIME,1
227,three years,21487,21498,DATE,1
228,the day,21689,21696,DATE,1
229,fourth,21722,21728,ORDINAL,1
230,annual,21789,21795,DATE,1
231,Gerald,21874,21880,PERSON,1
232,few more years,21992,22006,DATE,1
233,one day,22066,22073,DATE,1
234,every day,22600,22609,DATE,1
235,yesterday,22798,22807,DATE,1
236,Margaret,22828,22836,PERSON,1
237,James,22893,22898,PERSON,1
238,James,22929,22934,PERSON,1
239,Keziah,22975,22981,GPE,1
240,James.,23105,23111,PERSON,1
241,Gerald,23141,23147,PERSON,1
242,wedding-day,23260,23271,DATE,1
243,Margaret,23286,23294,PERSON,1
244,The twenty-fifth,23405,23421,DATE,1
245,Tuesday last year,23428,23445,DATE,1
246,Wednesday,23464,23473,DATE,1
247,Many Happy Returns,23492,23510,WORK_OF_ART,1
248,the Day,23514,23521,DATE,1
249,Margaret,23588,23596,PERSON,1
250,swain,23636,23641,PERSON,1
251,Dora,23820,23824,PERSON,1
252,ten,24143,24146,CARDINAL,1
253,Scotch,24171,24177,PERSON,1
254,A minute,24569,24577,TIME,1
255,the fatal hour,24583,24597,TIME,1
256,provender,24748,24757,GPE,1
257,Dora 's,24791,24798,ORG,1
258,BROODY,24844,24850,ORG,1
259,the Imperial Government,24859,24882,ORG,1
260,Southern Ireland,24916,24932,GPE,1
261,Daily Paper,24936,24947,ORG,1
262,Museum,25012,25018,ORG,1
263,Daily Paper,25134,25145,ORG,1
264,the N. S. P. C. C.,25161,25179,GPE,1
265,A. C. M. Croome,25525,25540,PERSON,1
266,TAYLOR,25559,25565,ORG,1
267,JAMES BRAID,25578,25589,PERSON,1
268,Herculem,25672,25680,PERSON,1
269,Oxford,25706,25712,GPE,1
270,Cambridge Golfing Society,25717,25742,ORG,1
271,half,25960,25964,CARDINAL,1
272,Blues,25965,25970,WORK_OF_ART,1
273,HOMER,25974,25979,PERSON,1
274,JOHN LOW et,26010,26021,PERSON,1
275,Cantabs,26038,26045,PERSON,1
276,Addington,26211,26220,PERSON,1
277,last week,26221,26230,DATE,1
278,TOM MORRIS,26444,26454,PERSON,1
279,LA ROUCHEFOUCAULD,26459,26476,ORG,1
280,University,26666,26676,ORG,1
281,W. G.,26793,26798,PERSON,1
282,those halcyon days,26803,26821,DATE,1
283,Gloucester,26827,26837,GPE,1
284,one,27086,27089,CARDINAL,1
285,ARISTOPHANES,27150,27162,ORG,1
286,Non cuivis,27221,27231,PERSON,1
287,Bohea,27292,27297,GPE,1
288,one,27363,27366,CARDINAL,1
289,d'Artagnan,27404,27414,PRODUCT,1
290,ABE MITCHELL 'S,27461,27476,PERSON,1
291,an Alma Mater,27622,27635,WORK_OF_ART,1
292,wight,27764,27769,PERSON,1
293,Ganymede,28154,28162,PERSON,1
294,four,28443,28447,CARDINAL,1
295,Oxford responsions,28703,28721,PERSON,1
296,pulvere cineribusque,28814,28834,PERSON,1
297,two yards,28902,28911,QUANTITY,1
298,thirty-two,28945,28955,CARDINAL,1
299,next Saturday 's,29254,29270,DATE,1
300,the Club where I am inditing,29317,29345,ORG,1
301,Litera scripta manet,29455,29475,PERSON,1
302,London Architect,29486,29502,PERSON,1
303,Village Victory Memorial Committee,29535,29569,ORG,1
304,1950,29697,29701,DATE,1
305,Charles,29773,29780,PERSON,1
306,"novel,”he",29868,29877,LAW,1
307,‘ Slowly and softly the violet dusk,29947,29982,WORK_OF_ART,1
308,Première,30011,30019,ORG,1
309,Downing Street,30135,30149,FAC,1
310,said;“they,30203,30213,PERSON,1
311,purply pinky grey,30228,30245,PERSON,1
312,Charles,30266,30273,PERSON,1
313,the B. Y. P.”,30447,30460,LOC,1
314,Opposition,30497,30507,ORG,1
315,Apollo,30626,30632,ORG,1
316,the Chair of Cinematography,30652,30679,ORG,1
317,the London University,30683,30704,ORG,1
318,Charles,30846,30853,PERSON,1
319,Première,30859,30867,ORG,1
320,Charles,31087,31094,PERSON,1
321,the Endowment of Cinemas Act,31376,31404,ORG,1
322,1948,31408,31412,DATE,1
323,the Subsidized Football Bill,31418,31446,LAW,1
324,the beginning of that year,31546,31572,DATE,1
325,State,31608,31613,ORG,1
326,Mondays,31625,31632,DATE,1
327,Monday,31691,31697,DATE,1
328,Tuesday,31754,31761,DATE,1
329,twenty-four hours,31773,31790,TIME,1
330,Saturday,31824,31832,DATE,1
331,State,31844,31849,ORG,1
332,every day,31909,31918,DATE,1
333,Première,31983,31991,ORG,1
334,under twenty,32145,32157,DATE,1
335,fifteen,32196,32203,DATE,1
336,Charles,32228,32235,PERSON,1
337,Edward Oburn,32371,32383,PERSON,1
338,Havanas,32462,32469,GPE,1
339,two,32723,32726,CARDINAL,1
340,Charles,32756,32763,PERSON,1
341,those days,32778,32788,DATE,1
342,Première,32943,32951,ORG,1
343,night-jars?”I,33061,33074,ORG,1
344,10,33224,33226,CARDINAL,1
345,A few moments,33228,33241,TIME,1
346,Exchequer,33313,33322,ORG,1
347,Première,33453,33461,ORG,1
348,the Bachelor Tax,33509,33525,LAW,1
349,the Bachelor Tax,33545,33561,ORG,1
350,some twenty years before,33577,33601,DATE,1
351,fed,33694,33697,ORG,1
352,Bill,33850,33854,PERSON,1
353,several hours,33891,33904,TIME,1
354,midnight,33912,33920,TIME,1
355,chugging?”I,33945,33956,PERSON,1
356,Bill,34296,34300,PERSON,1
357,the day,34391,34398,DATE,1
358,Première,34439,34447,ORG,1
359,Edward Oburn,34495,34507,PERSON,1
360,the Coalition Government of the middle of 1950,34595,34641,ORG,1
361,the day,34695,34702,DATE,1
362,Charles,34723,34730,PERSON,1
363,Fleet Street,34793,34805,FAC,1
364,Strand,34867,34873,FAC,1
365,Piccadilly,34879,34889,GPE,1
366,EVOE,34941,34945,ORG,1
367,Daily Paper,35184,35195,ORG,1
368,‘ In a few more fleeting years ’,35291,35323,WORK_OF_ART,1
369,Provincial Paper,35441,35457,ORG,1
370,WELSH,35580,35585,NORP,1
371,TWO,35629,35632,CARDINAL,1
372,PARLIAMENT,35842,35852,ORG,1
373,ASQUITH,35859,35866,PERSON,1
374,THE MANCHESTER SCHOOL OF POLITICS IS DEAD,35895,35936,ORG,1
375,NEIL MACLEAN,35977,35989,PERSON,1
376,"Monday, March 1st",35994,36011,DATE,1
377,Calendar,36014,36022,ORG,1
378,The Wee Free Almanack,36045,36066,WORK_OF_ART,1
379,Asquith,36071,36078,PERSON,1
380,Paisley,36141,36148,PERSON,1
381,ROTHERMERE,36239,36249,PERSON,1
382,DONALD MACLEAN,36573,36587,PERSON,1
383,THORNE,36596,36602,PERSON,1
384,two later,36727,36736,DATE,1
385,LLOYD GEORGE,36747,36759,PERSON,1
386,the Treasury Bench,36765,36783,ORG,1
387,ADAMSON,37013,37020,PERSON,1
388,ASQUITH,37026,37033,PERSON,1
389,Labour,37063,37069,ORG,1
390,NEIL MACLEAN,37085,37097,PERSON,1
391,Paisley,37202,37209,PERSON,1
392,Govan,37306,37311,PERSON,1
393,the Manchester School,37355,37376,ORG,1
394,D. O. R. A. Captain ELLIOT,37451,37477,PERSON,1
395,Cabinet,37526,37533,ORG,1
396,jugée,37579,37584,PERSON,1
397,G. R. THORNE,37741,37753,PERSON,1
398,MALLABY-DEELEY,37765,37779,PERSON,1
399,SUITINGS,37796,37804,ORG,1
400,THORNE,37861,37867,PERSON,1
401,MALLABY-DEELEY,37976,37990,PERSON,1
402,the Disposals Board,38028,38047,ORG,1
403,577,38053,38056,CARDINAL,1
404,Government,38219,38229,ORG,1
405,Lady ASTOR,38444,38454,PERSON,1
406,PEMBERTON,38498,38507,PERSON,1
407,"Tuesday, March 2nd",38518,38536,DATE,1
408,Lieut,38539,38544,ORG,1
409,KENWORTHY,38558,38567,PERSON,1
410,DENIKIN,38773,38780,PERSON,1
411,CHURCHILL,38791,38800,PERSON,1
412,House,38829,38834,ORG,1
413,WINTERTON,38950,38959,PERSON,1
414,House,38984,38989,ORG,1
415,one,39000,39003,CARDINAL,1
416,FIRST,39330,39335,ORDINAL,1
417,3,39396,39397,MONEY,1
418,250,39399,39402,CARDINAL,1
419,Hampton Court Palace,39419,39439,ORG,1
420,WOLSEY,39550,39556,PERSON,1
421,House,39671,39676,ORG,1
422,Seven Deadly Sins,39708,39725,WORK_OF_ART,1
423,HULLABALLOONIST,39754,39769,ORG,1
424,LIEUT,39772,39777,ORG,1
425,FREDERICK BANBURY,39856,39873,PERSON,1
426,Kew,39934,39937,ORG,1
427,HOGGE,39943,39948,PERSON,1
428,the Royal Botanical Gardens,39968,39995,FAC,1
429,Scotsmen,40036,40044,NORP,1
430,STANLEY WILSON,40058,40072,PERSON,1
431,British,40123,40130,NORP,1
432,Paris,40156,40161,GPE,1
433,ALFRED MOND,40167,40178,PERSON,1
434,Montmartre,40282,40292,GPE,1
435,"Wednesday, March 3rd",40473,40493,DATE,1
436,France,40536,40542,GPE,1
437,French,40656,40662,NORP,1
438,Louvre,40726,40732,GPE,1
439,one,40774,40777,CARDINAL,1
440,One,40860,40863,CARDINAL,1
441,PRAED,40880,40885,ORG,1
442,Hume,40899,40903,PERSON,1
443,House,40947,40952,ORG,1
444,thirteen-pence,40970,40984,MONEY,1
445,Government,40997,41007,ORG,1
446,five pounds,41062,41073,QUANTITY,1
447,Inland Revenue,41082,41096,ORG,1
448,Manchester,41108,41118,GPE,1
449,BALDWIN,41132,41139,PERSON,1
450,State,41261,41266,ORG,1
451,House,41272,41277,ORG,1
452,BONAR LAW,41309,41318,PERSON,1
453,"Thursday, March 4th",41493,41512,DATE,1
454,BUCKMASTER,41520,41530,PERSON,1
455,State,41578,41583,ORG,1
456,State,41714,41719,ORG,1
457,Government,42012,42022,ORG,1
458,two millions,42215,42227,CARDINAL,1
459,annual,42242,42248,DATE,1
460,HIGHAM,42406,42412,PERSON,1
461,PIKE PEASE,42475,42485,PERSON,1
462,LOWTHER,42775,42782,PERSON,1
463,Supplementaries,42807,42822,ORG,1
464,the War Emergency Laws,42950,42972,LAW,1
465,Bill,42989,42993,PERSON,1
466,Ireland,43017,43024,GPE,1
467,WEDGWOOD BENN,43034,43047,PERSON,1
468,a whole week,43064,43076,DATE,1
469,Government,43142,43152,ORG,1
470,D. O. R. A.,43170,43181,PERSON,1
471,some four million,43289,43306,CARDINAL,1
472,Ireland,43320,43327,GPE,1
473,two hundred thousand,43371,43391,CARDINAL,1
474,Russia,43469,43475,GPE,1
475,House,43525,43530,ORG,1
476,860,43585,43588,MONEY,1
477,Peace Celebrations in Ireland,43594,43623,WORK_OF_ART,1
478,500,43631,43634,MONEY,1
479,BALDWIN,43692,43699,PERSON,1
480,Irish,43740,43745,NORP,1
481,Hawker,43811,43817,ORG,1
482,FOURTEEN SHILLINGS,43923,43941,MONEY,1
483,the Muddleboro Labour Party,44105,44132,ORG,1
484,Dulham,44169,44175,PERSON,1
485,Coddem,44325,44331,PERSON,1
486,the great BOTTOMLEY party,44355,44380,ORG,1
487,Coddem,44403,44409,PERSON,1
488,Labour,44496,44502,ORG,1
489,first,44533,44538,ORDINAL,1
490,second,44612,44618,ORDINAL,1
491,Guff,44868,44872,PERSON,1
492,The Daily News,44947,44961,ORG,1
493,the Labour Candidate,44991,45011,ORG,1
494,first,45069,45074,ORDINAL,1
495,Guff,45090,45094,PERSON,1
496,Stilts,45130,45136,PERSON,1
497,the National Party Candidate,45138,45166,ORG,1
498,the O. B. E.,45378,45390,LOC,1
499,Jenkins,45471,45478,PERSON,1
500,Star,45504,45508,ORG,1
501,ten,45627,45630,CARDINAL,1
502,one,45634,45637,CARDINAL,1
503,Jenkins,45646,45653,PERSON,1
504,Jenkins,45663,45670,PERSON,1
505,the day,45817,45824,DATE,1
506,Jenkins,45845,45852,PERSON,1
507,Jenkins,45913,45920,PERSON,1
508,9s,46049,46051,CARDINAL,1
509,11-3 / 4d,46053,46062,CARDINAL,1
510,two,46091,46094,CARDINAL,1
511,more than six,46108,46121,CARDINAL,1
512,one,46134,46137,CARDINAL,1
513,A quarter-mile,46174,46188,QUANTITY,1
514,eight o'clock,46253,46266,TIME,1
515,Hundreds,46268,46276,CARDINAL,1
516,the Full Milk Jug,46358,46375,GPE,1
517,a Brimming Cocoa Cup,46457,46477,WORK_OF_ART,1
518,Jenkins,46551,46558,PERSON,1
519,20,46576,46578,CARDINAL,1
520,428,46580,46583,CARDINAL,1
521,Bottomley,46593,46602,ORG,1
522,9,46608,46609,CARDINAL,1
523,344,46611,46614,CARDINAL,1
524,Labour,46624,46630,ORG,1
525,9,46636,46637,CARDINAL,1
526,028 Guff,46639,46647,PERSON,1
527,2,46664,46665,CARDINAL,1
528,008,46667,46670,CARDINAL,1
529,National Party,46680,46694,ORG,1
530,49,46700,46702,CARDINAL,1
531,The Daily News ’,46708,46724,ORG,1
532,the next day,46734,46746,DATE,1
533,MUDDLEBORO,46790,46800,ORG,1
534,DÉMODÉ,46804,46810,ORG,1
535,SIX WEEKS AGO,46868,46881,DATE,1
536,Rhodes,46987,46993,PERSON,1
537,Winnie,47027,47033,PERSON,1
538,Advt,47153,47157,ORG,1
539,Daily Paper,47162,47173,ORG,1
540,Winnie,47187,47193,PERSON,1
541,same day,47273,47281,DATE,1
542,Advertisement,47317,47330,ORG,1
543,the News Editor,47350,47365,ORG,1
544,LUMME,47373,47378,PERSON,1
545,REGINALD,47390,47398,PERSON,1
546,FREUD,47426,47431,PERSON,1
547,JUNG,47436,47440,PERSON,1
548,VICTORIA,47452,47460,PERSON,1
549,one,47503,47506,CARDINAL,1
550,Richard Feverel,47565,47580,PERSON,1
551,Aurora Floyd,47588,47600,PERSON,1
552,JUNG,47647,47651,PERSON,1
553,FREUD,47656,47661,PERSON,1
554,JUNG,47884,47888,PERSON,1
555,FREUD,47893,47898,PERSON,1
556,Meredithyrambic,47980,47995,ORG,1
557,JUNG,48114,48118,PERSON,1
558,FREUD,48123,48128,PERSON,1
559,Ency,48179,48183,PERSON,1
560,Brit,48185,48189,NORP,1
561,Nineteen-Ten,48262,48274,DATE,1
562,JUNG,48336,48340,PERSON,1
563,FREUD,48345,48350,PERSON,1
564,JUNG,48573,48577,PERSON,1
565,FREUD,48582,48587,PERSON,1
566,JUNG,48812,48816,PERSON,1
567,FREUD,48821,48826,PERSON,1
568,STEVENSON,48892,48901,PERSON,1
569,CONRAD,48905,48911,PERSON,1
570,JUNG,49041,49045,PERSON,1
571,FREUD,49050,49055,PERSON,1
572,The Times Lit.,49192,49206,ORG,1
573,JUNG,49271,49275,PERSON,1
574,FREUD,49280,49285,PERSON,1
575,GEORGE,49420,49426,PERSON,1
576,JUNG,49494,49498,PERSON,1
577,FREUD,49503,49508,PERSON,1
578,Bertha,49644,49650,WORK_OF_ART,1
579,JUNG,49730,49734,PERSON,1
580,FREUD,49739,49744,PERSON,1
581,I S'POSE,49748,49756,WORK_OF_ART,1
582,OPERATICS,49945,49954,ORG,1
583,Opera,49995,50000,ORG,1
584,Tannhäuser,50492,50502,ORG,1
585,LILLIAN STANFORD,50525,50541,PERSON,1
586,Shepherd,50549,50557,PERSON,1
587,MULLINGS,50651,50659,PERSON,1
588,Tannhäuser,50664,50674,ORG,1
589,MICHAEL,50823,50830,PERSON,1
590,Wolfram,50843,50850,ORG,1
591,ALBERT COATES,51110,51123,PERSON,1
592,ELSA STRALIA,51206,51218,PERSON,1
593,Elisabeth,51273,51282,PERSON,1
594,Venus,51336,51341,EVENT,1
595,O. S.,51600,51605,PERSON,1
596,Peterborough Court,51709,51727,ORG,1
597,MATT,51729,51733,PERSON,1
598,ARNOLD,51735,51741,PERSON,1
599,de grâce,51793,51801,PERSON,1
600,Friendship,51854,51864,GPE,1
601,One,52042,52045,CARDINAL,1
602,The John Exhibition,52079,52098,WORK_OF_ART,1
603,last Thursday 's,52103,52119,DATE,1
604,Daily Telegraph,52120,52135,ORG,1
605,Theotokopoulos,52285,52299,PERSON,1
606,Cretan,52369,52375,NORP,1
607,El Greco,52445,52453,GPE,1
608,John,52509,52513,PERSON,1
609,Lord Fisher,52823,52834,PERSON,1
610,John,52872,52876,PERSON,1
611,Jupiter Tonans,52925,52939,NORP,1
612,BENEDETTO CROCE,53044,53059,PERSON,1
613,Punch,53145,53150,PERSON,1
614,Fleet Street,53199,53211,FAC,1
615,Moddam,54086,54092,PERSON,1
616,one,54373,54376,CARDINAL,1
617,KING RICHARD,54780,54792,PERSON,1
618,Saracen,54814,54821,ORG,1
619,fifty,54942,54947,CARDINAL,1
620,half,55250,55254,CARDINAL,1
621,Hawk 's eye,55277,55288,WORK_OF_ART,1
622,falcon,55290,55296,ORG,1
623,raven,55306,55311,ORG,1
624,reputation?”She,55547,55562,ORG,1
625,Moddam,55864,55870,PERSON,1
626,Some couple of months later,56347,56374,DATE,1
627,Sangazure Castle,56418,56434,PERSON,1
628,the great hall,56475,56489,FAC,1
629,menkind,56578,56585,GPE,1
630,"Hath any heard,”lisped one fair young thing,“how fareth the Lord Oeil-de-Veau",56589,56666,WORK_OF_ART,1
631,Yolande Sangazure,56754,56771,PERSON,1
632,"Tush!”broke in the cracked voice of a withered old dame,“your news is old.",57159,57233,WORK_OF_ART,1
633,twenty,57346,57352,CARDINAL,1
634,twenty,57361,57367,CARDINAL,1
635,forty,57396,57401,CARDINAL,1
636,nine-and-thirty,57424,57439,TIME,1
637,leman,57720,57725,PERSON,1
638,Cozening,57996,58004,PERSON,1
639,the Lady,58197,58205,PERSON,1
640,Yolande,58206,58213,PERSON,1
641,eight hundred years ago,58370,58393,DATE,1
642,Satan,58401,58406,PERSON,1
643,JESSIE,58470,58476,PERSON,1
644,Zoo,58492,58495,ORG,1
645,Jessie,58541,58547,PERSON,1
646,tegum - Ent,58593,58604,PERSON,1
647,Flounts,58717,58724,PERSON,1
648,eventide,58958,58966,TIME,1
649,amber,58996,59001,PERSON,1
650,Day,59186,59189,DATE,1
651,England,59458,59465,GPE,1
652,Jessie,59488,59494,PERSON,1
653,ALGOL,59837,59842,ORG,1
654,P. - W. S.,59887,59897,PERSON,1
655,TANNER,60007,60013,PERSON,1
656,TEN,60060,60063,CARDINAL,1
657,Punch,60125,60130,PERSON,1
658,Staff of Learned Clerks,60134,60157,ORG,1
659,NORTHCLIFFE,60190,60201,ORG,1
660,the New Journalism,60229,60247,ORG,1
661,KENNEDY JONES,60268,60281,PERSON,1
662,M. P.,60283,60288,PERSON,1
663,Fleet Street,60307,60319,FAC,1
